Transaction,Item,date_time,period_day,weekday_weekend,producto
3171,Hot chocolate,15-12-2016 09:35,morning,weekday,Chocolate caliente
3172,Bread,15-12-2016 10:11,morning,weekday,Pan
3173,Pastry,15-12-2016 10:15,morning,weekday,Pastelito
3174,Coffee,15-12-2016 10:27,morning,weekday,Cafe
3174,Coffee,15-12-2016 10:27,morning,weekday,Cafe
3175,Bread,15-12-2016 10:31,morning,weekday,Pan
3176,Coffee,15-12-2016 10:49,morning,weekday,Cafe
3176,Hot chocolate,15-12-2016 10:49,morning,weekday,Chocolate caliente
3177,Farm House,15-12-2016 10:50,morning,weekday,Pan de campo
3178,Coffee,15-12-2016 10:54,morning,weekday,Cafe
3179,Coffee,15-12-2016 11:00,morning,weekday,Cafe
3179,Coffee,15-12-2016 11:00,morning,weekday,Cafe
3180,Coffee,15-12-2016 11:03,morning,weekday,Cafe
3181,Dulce de Leche,15-12-2016 11:04,morning,weekday,Dulce de leche
3182,Pastry,15-12-2016 11:24,morning,weekday,Pastelito
3182,Farm House,15-12-2016 11:24,morning,weekday,Pan de campo
3183,Bread,15-12-2016 11:26,morning,weekday,Pan
3183,Vegan mincepie,15-12-2016 11:26,morning,weekday,Minipastel vegano
3183,Bread,15-12-2016 11:26,morning,weekday,Pan
3184,Bread,15-12-2016 11:28,morning,weekday,Pan
3185,Coffee,15-12-2016 11:40,morning,weekday,Cafe
3185,Hot chocolate,15-12-2016 11:40,morning,weekday,Chocolate caliente
3185,Pastry,15-12-2016 11:40,morning,weekday,Pastelito
3186,Coffee,15-12-2016 12:04,afternoon,weekday,Cafe
3186,Vegan mincepie,15-12-2016 12:04,afternoon,weekday,Minipastel vegano
3186,Pastry,15-12-2016 12:04,afternoon,weekday,Pastelito
3187,Bread,15-12-2016 12:09,afternoon,weekday,Pan
3188,Bread,15-12-2016 12:30,afternoon,weekday,Pan
3188,Bread,15-12-2016 12:30,afternoon,weekday,Pan
3189,Coffee,15-12-2016 12:32,afternoon,weekday,Cafe
3189,Hot chocolate,15-12-2016 12:32,afternoon,weekday,Chocolate caliente
3190,Bread,15-12-2016 12:33,afternoon,weekday,Pan
3190,Sandwich,15-12-2016 12:33,afternoon,weekday,Sandwich
3190,Coffee,15-12-2016 12:33,afternoon,weekday,Cafe
3191,Bread,15-12-2016 12:54,afternoon,weekday,Pan
3192,Coffee,15-12-2016 12:58,afternoon,weekday,Cafe
3192,Coffee,15-12-2016 12:58,afternoon,weekday,Cafe
3192,Hot chocolate,15-12-2016 12:58,afternoon,weekday,Chocolate caliente
3193,Coffee,15-12-2016 13:00,afternoon,weekday,Cafe
3194,Coffee,15-12-2016 13:00,afternoon,weekday,Cafe
3195,Sandwich,15-12-2016 13:04,afternoon,weekday,Sandwich
3195,Coke,15-12-2016 13:04,afternoon,weekday,Coca-Cola
3196,Coffee,15-12-2016 13:13,afternoon,weekday,Cafe
3197,Coffee,15-12-2016 13:23,afternoon,weekday,Cafe
3197,Bread,15-12-2016 13:23,afternoon,weekday,Pan
3198,Bread,15-12-2016 13:25,afternoon,weekday,Pan
3199,Coffee,15-12-2016 13:54,afternoon,weekday,Cafe
3200,Coffee,15-12-2016 13:55,afternoon,weekday,Cafe
3200,Coffee,15-12-2016 13:55,afternoon,weekday,Cafe
3201,Coffee,15-12-2016 13:58,afternoon,weekday,Cafe
3201,Fudge,15-12-2016 13:58,afternoon,weekday,Fudge (dulce de azucar)
3202,Coffee,15-12-2016 14:02,afternoon,weekday,Cafe
3202,Sandwich,15-12-2016 14:02,afternoon,weekday,Sandwich
3202,Tea,15-12-2016 14:02,afternoon,weekday,Te
3202,Bread,15-12-2016 14:02,afternoon,weekday,Pan
3203,Coffee,15-12-2016 14:20,afternoon,weekday,Cafe
3203,Coffee,15-12-2016 14:20,afternoon,weekday,Cafe
3203,Sandwich,15-12-2016 14:20,afternoon,weekday,Sandwich
3204,Bread,15-12-2016 14:31,afternoon,weekday,Pan
3205,Bread,15-12-2016 14:32,afternoon,weekday,Pan
3205,Coffee,15-12-2016 14:32,afternoon,weekday,Cafe
3206,Coffee,15-12-2016 14:47,afternoon,weekday,Cafe
3206,Coffee,15-12-2016 14:47,afternoon,weekday,Cafe
3206,Hot chocolate,15-12-2016 14:47,afternoon,weekday,Chocolate caliente
3207,Fudge,15-12-2016 14:58,afternoon,weekday,Fudge (dulce de azucar)
3208,Coffee,15-12-2016 15:25,afternoon,weekday,Cafe
3209,Coffee,15-12-2016 15:36,afternoon,weekday,Cafe
3209,Bread,15-12-2016 15:36,afternoon,weekday,Pan
3210,Bread,15-12-2016 15:50,afternoon,weekday,Pan
3210,Bread,15-12-2016 15:50,afternoon,weekday,Pan
3211,Cookies,15-12-2016 16:15,afternoon,weekday,Galletas
3212,Bread,15-12-2016 16:21,afternoon,weekday,Pan
3213,Coffee,15-12-2016 16:44,afternoon,weekday,Cafe
3213,Bread,15-12-2016 16:44,afternoon,weekday,Pan
3213,Bread,15-12-2016 16:44,afternoon,weekday,Pan
3213,Alfajores,15-12-2016 16:44,afternoon,weekday,Alfajores
3214,Tea,15-12-2016 16:49,afternoon,weekday,Te
3215,Bare Popcorn,15-12-2016 17:28,evening,weekday,Palomitas naturales
3215,Ella's Kitchen Pouches,15-12-2016 17:28,evening,weekday,Pouches Ella's Kitchen
3216,Farm House,15-12-2016 18:41,evening,weekday,Pan de campo
3217,Bread,15-12-2016 18:43,evening,weekday,Pan
3217,Fudge,15-12-2016 18:43,evening,weekday,Fudge (dulce de azucar)
3217,Pastry,15-12-2016 18:43,evening,weekday,Pastelito
3218,Hot chocolate,15-12-2016 19:03,evening,weekday,Chocolate caliente
3219,Tea,15-12-2016 19:04,evening,weekday,Te
3219,Vegan mincepie,15-12-2016 19:04,evening,weekday,Minipastel vegano
3219,Jammie Dodgers,15-12-2016 19:04,evening,weekday,Galletas Jammie Dodgers
3219,Coffee,15-12-2016 19:04,evening,weekday,Cafe
3219,Medialuna,15-12-2016 19:04,evening,weekday,Medialuna
3220,Coffee,15-12-2016 19:05,evening,weekday,Cafe
3221,Hot chocolate,15-12-2016 19:17,evening,weekday,Chocolate caliente
3221,Coffee,15-12-2016 19:17,evening,weekday,Cafe
3222,Bread,15-12-2016 19:25,evening,weekday,Pan
3223,Vegan mincepie,15-12-2016 20:11,evening,weekday,Minipastel vegano
3224,Medialuna,16-12-2016 08:16,morning,weekday,Medialuna
3224,Dulce de Leche,16-12-2016 08:16,morning,weekday,Dulce de leche
3225,Muesli,16-12-2016 08:55,morning,weekday,Muesli
3226,Muesli,16-12-2016 08:56,morning,weekday,Muesli
3227,Coffee,16-12-2016 09:01,morning,weekday,Cafe
3227,Jam,16-12-2016 09:01,morning,weekday,Mermelada
3227,Jam,16-12-2016 09:01,morning,weekday,Mermelada
3228,Bread,16-12-2016 09:12,morning,weekday,Pan
3228,Toast,16-12-2016 09:12,morning,weekday,Tostada
3229,Bread,16-12-2016 09:13,morning,weekday,Pan
3229,Toast,16-12-2016 09:13,morning,weekday,Tostada
3230,Coffee,16-12-2016 09:16,morning,weekday,Cafe
3231,Jammie Dodgers,16-12-2016 09:19,morning,weekday,Galletas Jammie Dodgers
3231,Vegan mincepie,16-12-2016 09:19,morning,weekday,Minipastel vegano
3232,Coffee,16-12-2016 09:37,morning,weekday,Cafe
3233,Bread,16-12-2016 09:38,morning,weekday,Pan
3234,Coffee,16-12-2016 09:39,morning,weekday,Cafe
3234,Coffee,16-12-2016 09:39,morning,weekday,Cafe
3234,Bread,16-12-2016 09:39,morning,weekday,Pan
3235,Tea,16-12-2016 09:41,morning,weekday,Te
3236,Coffee,16-12-2016 09:43,morning,weekday,Cafe
3237,Coffee,16-12-2016 09:47,morning,weekday,Cafe
3237,Coffee,16-12-2016 09:47,morning,weekday,Cafe
3237,Juice,16-12-2016 09:47,morning,weekday,Jugo
3237,Farm House,16-12-2016 09:47,morning,weekday,Pan de campo
3238,Coffee,16-12-2016 09:53,morning,weekday,Cafe
3238,Pastry,16-12-2016 09:53,morning,weekday,Pastelito
3239,Bread,16-12-2016 09:55,morning,weekday,Pan
3240,Coffee,16-12-2016 10:07,morning,weekday,Cafe
3241,Coffee,16-12-2016 10:07,morning,weekday,Cafe
3242,Coffee,16-12-2016 10:08,morning,weekday,Cafe
3243,Tea,16-12-2016 10:09,morning,weekday,Te
3243,Pastry,16-12-2016 10:09,morning,weekday,Pastelito
3244,Cookies,16-12-2016 10:23,morning,weekday,Galletas
3244,Coffee,16-12-2016 10:23,morning,weekday,Cafe
3244,Coffee,16-12-2016 10:23,morning,weekday,Cafe
3244,Toast,16-12-2016 10:23,morning,weekday,Tostada
3245,Pastry,16-12-2016 10:24,morning,weekday,Pastelito
3245,Tea,16-12-2016 10:24,morning,weekday,Te
3246,Tea,16-12-2016 10:27,morning,weekday,Te
3246,Coffee,16-12-2016 10:27,morning,weekday,Cafe
3246,Coffee,16-12-2016 10:27,morning,weekday,Cafe
3246,Toast,16-12-2016 10:27,morning,weekday,Tostada
3247,Bread,16-12-2016 10:28,morning,weekday,Pan
3248,Bread,16-12-2016 10:48,morning,weekday,Pan
3249,Coffee,16-12-2016 10:55,morning,weekday,Cafe
3250,Coffee,16-12-2016 10:58,morning,weekday,Cafe
3250,Coffee,16-12-2016 10:58,morning,weekday,Cafe
3251,Pastry,16-12-2016 11:07,morning,weekday,Pastelito
3252,Bread,16-12-2016 11:08,morning,weekday,Pan
3253,Scandinavian,16-12-2016 11:16,morning,weekday,Pan escandinavo
3253,Coffee,16-12-2016 11:16,morning,weekday,Cafe
3253,Alfajores,16-12-2016 11:16,morning,weekday,Alfajores
3255,Truffles,16-12-2016 11:38,morning,weekday,Trufas
3255,Ella's Kitchen Pouches,16-12-2016 11:38,morning,weekday,Pouches Ella's Kitchen
3255,Bread,16-12-2016 11:38,morning,weekday,Pan
3256,Tea,16-12-2016 11:40,morning,weekday,Te
3256,Fudge,16-12-2016 11:40,morning,weekday,Fudge (dulce de azucar)
3256,Fudge,16-12-2016 11:40,morning,weekday,Fudge (dulce de azucar)
3256,Jam,16-12-2016 11:40,morning,weekday,Mermelada
3256,Juice,16-12-2016 11:40,morning,weekday,Jugo
3256,Ella's Kitchen Pouches,16-12-2016 11:40,morning,weekday,Pouches Ella's Kitchen
3257,Cake,16-12-2016 11:41,morning,weekday,Pastel
3258,Bread,16-12-2016 11:43,morning,weekday,Pan
3258,Cookies,16-12-2016 11:43,morning,weekday,Galletas
3259,Coffee,16-12-2016 11:57,morning,weekday,Cafe
3259,Cake,16-12-2016 11:57,morning,weekday,Pastel
3260,Coffee,16-12-2016 12:02,afternoon,weekday,Cafe
3260,Tea,16-12-2016 12:02,afternoon,weekday,Te
3260,Toast,16-12-2016 12:02,afternoon,weekday,Tostada
3261,Truffles,16-12-2016 12:24,afternoon,weekday,Trufas
3262,Bread,16-12-2016 12:38,afternoon,weekday,Pan
3263,Coffee,16-12-2016 12:40,afternoon,weekday,Cafe
3264,Bread,16-12-2016 12:41,afternoon,weekday,Pan
3265,Bread,16-12-2016 12:42,afternoon,weekday,Pan
3266,Truffles,16-12-2016 12:44,afternoon,weekday,Trufas
3267,Toast,16-12-2016 12:51,afternoon,weekday,Tostada
3267,Bread,16-12-2016 12:51,afternoon,weekday,Pan
3267,Tea,16-12-2016 12:51,afternoon,weekday,Te
3267,Cookies,16-12-2016 12:51,afternoon,weekday,Galletas
3268,Sandwich,16-12-2016 12:57,afternoon,weekday,Sandwich
3268,Coffee,16-12-2016 12:57,afternoon,weekday,Cafe
3268,Coffee,16-12-2016 12:57,afternoon,weekday,Cafe
3270,Bread,16-12-2016 13:01,afternoon,weekday,Pan
3270,Sandwich,16-12-2016 13:01,afternoon,weekday,Sandwich
3271,Alfajores,16-12-2016 13:03,afternoon,weekday,Alfajores
3272,Scone,16-12-2016 13:05,afternoon,weekday,Scone
3274,Bread,16-12-2016 13:11,afternoon,weekday,Pan
3274,Coffee,16-12-2016 13:11,afternoon,weekday,Cafe
3274,Alfajores,16-12-2016 13:11,afternoon,weekday,Alfajores
3274,Vegan mincepie,16-12-2016 13:11,afternoon,weekday,Minipastel vegano
3275,Fudge,16-12-2016 13:15,afternoon,weekday,Fudge (dulce de azucar)
3276,Jam,16-12-2016 13:17,afternoon,weekday,Mermelada
3277,Coffee,16-12-2016 13:18,afternoon,weekday,Cafe
3277,Pastry,16-12-2016 13:18,afternoon,weekday,Pastelito
3277,Jam,16-12-2016 13:18,afternoon,weekday,Mermelada
3278,Coffee,16-12-2016 13:19,afternoon,weekday,Cafe
3279,Tea,16-12-2016 13:25,afternoon,weekday,Te
3279,Bread,16-12-2016 13:25,afternoon,weekday,Pan
3279,Bread,16-12-2016 13:25,afternoon,weekday,Pan
3279,Fudge,16-12-2016 13:25,afternoon,weekday,Fudge (dulce de azucar)
3280,Bread,16-12-2016 13:26,afternoon,weekday,Pan
3280,Sandwich,16-12-2016 13:26,afternoon,weekday,Sandwich
3281,Farm House,16-12-2016 13:41,afternoon,weekday,Pan de campo
3282,Coffee,16-12-2016 13:42,afternoon,weekday,Cafe
3283,Jam,16-12-2016 13:44,afternoon,weekday,Mermelada
3283,Jam,16-12-2016 13:44,afternoon,weekday,Mermelada
3284,Brownie,16-12-2016 13:57,afternoon,weekday,Brownie
3284,Coffee,16-12-2016 13:57,afternoon,weekday,Cafe
3285,Tea,16-12-2016 14:00,afternoon,weekday,Te
3285,Sandwich,16-12-2016 14:00,afternoon,weekday,Sandwich
3285,Bread,16-12-2016 14:00,afternoon,weekday,Pan
3286,Tea,16-12-2016 14:02,afternoon,weekday,Te
3287,Sandwich,16-12-2016 14:04,afternoon,weekday,Sandwich
3287,Tea,16-12-2016 14:04,afternoon,weekday,Te
3288,Coffee,16-12-2016 14:06,afternoon,weekday,Cafe
3289,Coffee,16-12-2016 14:26,afternoon,weekday,Cafe
3290,Bread,16-12-2016 14:41,afternoon,weekday,Pan
3291,Tea,16-12-2016 14:46,afternoon,weekday,Te
3291,Brownie,16-12-2016 14:46,afternoon,weekday,Brownie
3292,Jam,16-12-2016 14:47,afternoon,weekday,Mermelada
3293,Jam,16-12-2016 14:57,afternoon,weekday,Mermelada
3294,Cookies,16-12-2016 15:05,afternoon,weekday,Galletas
3294,Sandwich,16-12-2016 15:05,afternoon,weekday,Sandwich
3294,Juice,16-12-2016 15:05,afternoon,weekday,Jugo
3295,Tea,16-12-2016 15:22,afternoon,weekday,Te
3295,Pastry,16-12-2016 15:22,afternoon,weekday,Pastelito
3296,Farm House,16-12-2016 15:31,afternoon,weekday,Pan de campo
3297,Scone,16-12-2016 15:32,afternoon,weekday,Scone
3297,Coffee,16-12-2016 15:32,afternoon,weekday,Cafe
3298,Coffee,16-12-2016 15:34,afternoon,weekday,Cafe
3298,Coffee,16-12-2016 15:34,afternoon,weekday,Cafe
3299,Coffee,16-12-2016 15:38,afternoon,weekday,Cafe
3299,Coffee,16-12-2016 15:38,afternoon,weekday,Cafe
3299,Vegan mincepie,16-12-2016 15:38,afternoon,weekday,Minipastel vegano
3300,Bread,16-12-2016 15:41,afternoon,weekday,Pan
3300,Scone,16-12-2016 15:41,afternoon,weekday,Scone
3301,Farm House,16-12-2016 16:05,afternoon,weekday,Pan de campo
3301,Scone,16-12-2016 16:05,afternoon,weekday,Scone
3303,Coffee,16-12-2016 16:09,afternoon,weekday,Cafe
3303,Brownie,16-12-2016 16:09,afternoon,weekday,Brownie
3304,Coffee,16-12-2016 16:26,afternoon,weekday,Cafe
3304,Tea,16-12-2016 16:26,afternoon,weekday,Te
3305,Coffee,16-12-2016 16:31,afternoon,weekday,Cafe
3306,Tea,16-12-2016 16:51,afternoon,weekday,Te
3306,Coffee,16-12-2016 16:51,afternoon,weekday,Cafe
3307,Bread,16-12-2016 16:52,afternoon,weekday,Pan
3309,Coffee,16-12-2016 17:06,evening,weekday,Cafe
3309,Coffee,16-12-2016 17:06,evening,weekday,Cafe
3309,Coffee,16-12-2016 17:06,evening,weekday,Cafe
3309,Alfajores,16-12-2016 17:06,evening,weekday,Alfajores
3310,Farm House,17-12-2016 08:43,morning,weekend,Pan de campo
3310,Medialuna,17-12-2016 08:43,morning,weekend,Medialuna
3310,Pastry,17-12-2016 08:43,morning,weekend,Pastelito
3311,Bread,17-12-2016 08:52,morning,weekend,Pan
3312,Bread,17-12-2016 08:55,morning,weekend,Pan
3313,Coffee,17-12-2016 08:57,morning,weekend,Cafe
3313,Pastry,17-12-2016 08:57,morning,weekend,Pastelito
3314,Bread,17-12-2016 09:11,morning,weekend,Pan
3315,Bread,17-12-2016 09:13,morning,weekend,Pan
3315,Bread,17-12-2016 09:13,morning,weekend,Pan
3315,Pastry,17-12-2016 09:13,morning,weekend,Pastelito
3316,Medialuna,17-12-2016 09:15,morning,weekend,Medialuna
3316,Fudge,17-12-2016 09:15,morning,weekend,Fudge (dulce de azucar)
3317,Bread,17-12-2016 09:25,morning,weekend,Pan
3318,Coffee,17-12-2016 09:32,morning,weekend,Cafe
3318,Scone,17-12-2016 09:32,morning,weekend,Scone
3318,Juice,17-12-2016 09:32,morning,weekend,Jugo
3319,Coffee,17-12-2016 09:39,morning,weekend,Cafe
3320,Tea,17-12-2016 10:02,morning,weekend,Te
3320,Scone,17-12-2016 10:02,morning,weekend,Scone
3320,Lemon and coconut,17-12-2016 10:02,morning,weekend,Limon y coco
3321,Jam,17-12-2016 10:16,morning,weekend,Mermelada
3321,Cookies,17-12-2016 10:16,morning,weekend,Galletas
3321,Fudge,17-12-2016 10:16,morning,weekend,Fudge (dulce de azucar)
3322,Bread,17-12-2016 10:21,morning,weekend,Pan
3323,Scandinavian,17-12-2016 10:22,morning,weekend,Pan escandinavo
3324,Coffee,17-12-2016 10:26,morning,weekend,Cafe
3324,Cookies,17-12-2016 10:26,morning,weekend,Galletas
3324,Juice,17-12-2016 10:26,morning,weekend,Jugo
3325,Hot chocolate,17-12-2016 10:30,morning,weekend,Chocolate caliente
3325,Coffee,17-12-2016 10:30,morning,weekend,Cafe
3325,Bread,17-12-2016 10:30,morning,weekend,Pan
3325,Bread,17-12-2016 10:30,morning,weekend,Pan
3325,Vegan mincepie,17-12-2016 10:30,morning,weekend,Minipastel vegano
3326,Jam,17-12-2016 10:30,morning,weekend,Mermelada
3327,Bread,17-12-2016 10:38,morning,weekend,Pan
3328,Coffee,17-12-2016 10:46,morning,weekend,Cafe
3328,Coffee,17-12-2016 10:46,morning,weekend,Cafe
3329,Dulce de Leche,17-12-2016 11:04,morning,weekend,Dulce de leche
3329,Scandinavian,17-12-2016 11:04,morning,weekend,Pan escandinavo
3329,Alfajores,17-12-2016 11:04,morning,weekend,Alfajores
3330,Coffee,17-12-2016 11:09,morning,weekend,Cafe
3330,Bread,17-12-2016 11:09,morning,weekend,Pan
3330,Pastry,17-12-2016 11:09,morning,weekend,Pastelito
3330,Medialuna,17-12-2016 11:09,morning,weekend,Medialuna
3330,Farm House,17-12-2016 11:09,morning,weekend,Pan de campo
3331,Hot chocolate,17-12-2016 11:15,morning,weekend,Chocolate caliente
3331,Scone,17-12-2016 11:15,morning,weekend,Scone
3332,Fudge,17-12-2016 11:18,morning,weekend,Fudge (dulce de azucar)
3332,Jam,17-12-2016 11:18,morning,weekend,Mermelada
3332,Bread,17-12-2016 11:18,morning,weekend,Pan
3332,Farm House,17-12-2016 11:18,morning,weekend,Pan de campo
3333,Coffee,17-12-2016 11:22,morning,weekend,Cafe
3333,The Nomad,17-12-2016 11:22,morning,weekend,Sandwich The Nomad
3334,Vegan mincepie,17-12-2016 11:27,morning,weekend,Minipastel vegano
3335,Bread,17-12-2016 11:30,morning,weekend,Pan
3336,Bread,17-12-2016 11:31,morning,weekend,Pan
3337,Bread,17-12-2016 11:32,morning,weekend,Pan
3337,Scone,17-12-2016 11:32,morning,weekend,Scone
3338,Cake,17-12-2016 11:39,morning,weekend,Pastel
3339,Bread,17-12-2016 11:45,morning,weekend,Pan
3340,Vegan mincepie,17-12-2016 11:48,morning,weekend,Minipastel vegano
3340,Cake,17-12-2016 11:48,morning,weekend,Pastel
3340,Coffee,17-12-2016 11:48,morning,weekend,Cafe
3340,Coffee,17-12-2016 11:48,morning,weekend,Cafe
3340,Coffee,17-12-2016 11:48,morning,weekend,Cafe
3341,Coffee,17-12-2016 11:58,morning,weekend,Cafe
3341,Coffee,17-12-2016 11:58,morning,weekend,Cafe
3341,Medialuna,17-12-2016 11:58,morning,weekend,Medialuna
3342,Bread,17-12-2016 11:59,morning,weekend,Pan
3343,Jam,17-12-2016 12:05,afternoon,weekend,Mermelada
3344,Medialuna,17-12-2016 12:07,afternoon,weekend,Medialuna
3344,Pastry,17-12-2016 12:07,afternoon,weekend,Pastelito
3344,Coffee,17-12-2016 12:07,afternoon,weekend,Cafe
3344,Coffee,17-12-2016 12:07,afternoon,weekend,Cafe
3344,Coffee,17-12-2016 12:07,afternoon,weekend,Cafe
3346,Bread,17-12-2016 12:09,afternoon,weekend,Pan
3347,Bread,17-12-2016 12:13,afternoon,weekend,Pan
3348,Bread,17-12-2016 12:24,afternoon,weekend,Pan
3348,Scone,17-12-2016 12:24,afternoon,weekend,Scone
3348,Bread,17-12-2016 12:24,afternoon,weekend,Pan
3348,The Nomad,17-12-2016 12:24,afternoon,weekend,Sandwich The Nomad
3349,Coffee,17-12-2016 12:27,afternoon,weekend,Cafe
3349,Tea,17-12-2016 12:27,afternoon,weekend,Te
3350,Bread,17-12-2016 12:56,afternoon,weekend,Pan
3351,Frittata,17-12-2016 13:00,afternoon,weekend,Frittata
3351,Tea,17-12-2016 13:00,afternoon,weekend,Te
3351,Tea,17-12-2016 13:00,afternoon,weekend,Te
3352,Coffee,17-12-2016 13:07,afternoon,weekend,Cafe
3352,Vegan mincepie,17-12-2016 13:07,afternoon,weekend,Minipastel vegano
3353,Bread,17-12-2016 13:16,afternoon,weekend,Pan
3354,Coffee,17-12-2016 13:28,afternoon,weekend,Cafe
3354,Bread,17-12-2016 13:28,afternoon,weekend,Pan
3355,Scone,17-12-2016 13:36,afternoon,weekend,Scone
3355,Coffee,17-12-2016 13:36,afternoon,weekend,Cafe
3356,Farm House,17-12-2016 13:42,afternoon,weekend,Pan de campo
3356,Frittata,17-12-2016 13:42,afternoon,weekend,Frittata
3356,Cookies,17-12-2016 13:42,afternoon,weekend,Galletas
3357,Farm House,17-12-2016 13:50,afternoon,weekend,Pan de campo
3358,Farm House,17-12-2016 14:01,afternoon,weekend,Pan de campo
3359,Jam,17-12-2016 14:09,afternoon,weekend,Mermelada
3359,Fudge,17-12-2016 14:09,afternoon,weekend,Fudge (dulce de azucar)
3360,Coffee,17-12-2016 14:37,afternoon,weekend,Cafe
3361,Frittata,17-12-2016 14:42,afternoon,weekend,Frittata
3361,Sandwich,17-12-2016 14:42,afternoon,weekend,Sandwich
3361,Bread,17-12-2016 14:42,afternoon,weekend,Pan
3361,Alfajores,17-12-2016 14:42,afternoon,weekend,Alfajores
3361,Medialuna,17-12-2016 14:42,afternoon,weekend,Medialuna
3361,Fudge,17-12-2016 14:42,afternoon,weekend,Fudge (dulce de azucar)
3362,Cake,17-12-2016 14:50,afternoon,weekend,Pastel
3363,Juice,17-12-2016 14:52,afternoon,weekend,Jugo
3363,Cookies,17-12-2016 14:52,afternoon,weekend,Galletas
3363,Coffee,17-12-2016 14:52,afternoon,weekend,Cafe
3364,Coffee,17-12-2016 14:53,afternoon,weekend,Cafe
3364,Coffee,17-12-2016 14:53,afternoon,weekend,Cafe
3366,Bread,17-12-2016 15:06,afternoon,weekend,Pan
3366,Pastry,17-12-2016 15:06,afternoon,weekend,Pastelito
3367,Hot chocolate,17-12-2016 15:16,afternoon,weekend,Chocolate caliente
3367,Tea,17-12-2016 15:16,afternoon,weekend,Te
3368,Crisps,17-12-2016 15:27,afternoon,weekend,Papas fritas
3369,Bread,17-12-2016 15:28,afternoon,weekend,Pan
3370,Cake,17-12-2016 16:07,afternoon,weekend,Pastel
3371,Focaccia,17-12-2016 16:13,afternoon,weekend,Focaccia
3371,Tea,17-12-2016 16:13,afternoon,weekend,Te
3371,Tea,17-12-2016 16:13,afternoon,weekend,Te
3371,Scone,17-12-2016 16:13,afternoon,weekend,Scone
3372,Coffee,17-12-2016 16:14,afternoon,weekend,Cafe
3372,Scone,17-12-2016 16:14,afternoon,weekend,Scone
3373,Cake,17-12-2016 16:30,afternoon,weekend,Pastel
3374,Vegan mincepie,17-12-2016 16:39,afternoon,weekend,Minipastel vegano
3375,Coffee,17-12-2016 16:40,afternoon,weekend,Cafe
3375,Coffee,17-12-2016 16:40,afternoon,weekend,Cafe
3376,Tea,17-12-2016 16:48,afternoon,weekend,Te
3376,Vegan mincepie,17-12-2016 16:48,afternoon,weekend,Minipastel vegano
3377,Focaccia,17-12-2016 17:15,evening,weekend,Focaccia
3378,Coke,17-12-2016 19:32,evening,weekend,Coca-Cola
3379,Pintxos,17-12-2016 19:35,evening,weekend,Pintxos
3380,Pintxos,17-12-2016 19:42,evening,weekend,Pintxos
3381,Juice,17-12-2016 19:42,evening,weekend,Jugo
3382,Coke,17-12-2016 19:42,evening,weekend,Coca-Cola
3383,Pintxos,17-12-2016 20:20,evening,weekend,Pintxos
3384,Pintxos,17-12-2016 20:25,evening,weekend,Pintxos
3385,Pintxos,17-12-2016 20:31,evening,weekend,Pintxos
3386,Coke,17-12-2016 20:40,evening,weekend,Coca-Cola
3386,Pintxos,17-12-2016 20:40,evening,weekend,Pintxos
3387,Hot chocolate,17-12-2016 21:42,night,weekend,Chocolate caliente
3387,Hot chocolate,17-12-2016 21:42,night,weekend,Chocolate caliente
3388,Medialuna,18-12-2016 09:05,morning,weekend,Medialuna
3389,Coffee,18-12-2016 09:58,morning,weekend,Cafe
3390,Coffee,18-12-2016 10:03,morning,weekend,Cafe
3390,Bread,18-12-2016 10:03,morning,weekend,Pan
3391,Coffee,18-12-2016 10:17,morning,weekend,Cafe
3392,Bread,18-12-2016 10:26,morning,weekend,Pan
3393,Coffee,18-12-2016 10:42,morning,weekend,Cafe
3393,Cookies,18-12-2016 10:42,morning,weekend,Galletas
